condLoaderLoop.thisRepN,condLoaderLoop.thisTrialN,condLoaderLoop.thisN,condLoaderLoop.thisIndex,Block1Loop.thisRepN,Block1Loop.thisTrialN,Block1Loop.thisN,Block1Loop.thisIndex,encodeLoop_Block1Run1.thisRepN,encodeLoop_Block1Run1.thisTrialN,encodeLoop_Block1Run1.thisN,encodeLoop_Block1Run1.thisIndex,recognitionLoop_Block1Run1.thisRepN,recognitionLoop_Block1Run1.thisTrialN,recognitionLoop_Block1Run1.thisN,recognitionLoop_Block1Run1.thisIndex,triggerSyncText.started,triggerSync_Key_Resp.started,triggerSync_Key_Resp.keys,triggerSync_Key_Resp.rt,start_time,start_volume,InstructionText.started,trigger_time,end_volume,image_file,run,encodeTrialRun1_Image.started,encodeTrialTestKeyRespRun1.started,encodeFixationText_Run1.started,encodeTrialRun1_Image.stopped,encodeTrialTestKeyRespRun1.stopped,encodeFixationText_Run1.stopped,end_time,image_gender,response_gender,gender_is_correct,encodeTrialTestKeyRespRun1.keys,recogTrialRun1_Image.started,recogTrialTestKeyRespRun1.started,recogFixationText_Run1.started,recogTrialRun1_Image.stopped,recogTrialTestKeyRespRun1.stopped,recogFixationText_Run1.stopped,image_old_new,response_old_new,is_correct,recogTrialTestKeyRespRun1.keys,image_water,response_water,liquid_is_correct,InstructionText.stopped,response_pair_fit,participant,session,date,expName,psychopyVersion,frameRate,
,,,,2,0,2,0,10,0,10,0,,,,,,,,,,2,,,,Block1_run1_combo_encoding-TEST/ym18_hill18b1_OLD.bmp,1,233.08517212502193,233.08517212502193,234.07536516702385,234.09095179202268,235.09369995901943,236.08439324999927,227.00021587498486,,,,None,,,,,,,,,,,,,,,none,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,11,0,11,0,,,,,,,,,,2,,,,Block1_run1_combo_encoding-TEST/yf20_w_sunset3_OLD.bmp,1,236.08439324999927,236.08439324999927,237.0741597500164,237.0907547090028,238.09379716700641,239.0870680840162,229.99960199999623,,,,None,,,,,,,,,,,,,,,none,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,,,,,0,0,0,0,,,,,230.00053445799858,2,239.0870680840162,,,Block1_run1_combo_recog-TEST/ym21_w_sunset3b4_NEW.bmp,1,,,,,,,242.9995900829963,,,,,249.10261533400626,249.10261533400626,250.07468391701696,250.10690466701635,251.1104030420247,252.08470270902035,NEW,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,,,,,1,0,1,0,,,,,,2,,,,Block1_run1_combo_recog-TEST/ym21_sunset2b1_NEW.bmp,1,,,,,,,245.9994469579833,,,,,252.08470270902035,252.08470270902035,253.0742774590035,253.09047525000642,254.09358245899784,255.0857160000014,NEW,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,,,,,2,0,2,0,,,,,,2,,,,Block1_run1_combo_recog-TEST/of15_w_sunset3b4_OLD.bmp,1,,,,,,,248.9996953329828,,,,,255.0857160000014,255.0857160000014,256.07380337500945,256.09197908401256,257.0936967090238,258.08512504200917,OLD,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,,,,,3,0,3,0,,,,,,2,,,,Block1_run1_combo_recog-TEST/ym18_w_hills9b2_NEW.bmp,1,,,,,,,251.9998493329913,,,,,258.08512504200917,258.08512504200917,259.07406287500635,259.0902797090239,260.0937000840204,261.0848893340153,NEW,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,,,,,4,0,4,0,,,,,,2,,,,Block1_run1_combo_recog-TEST/om34_street5_NEW.bmp,1,,,,,,,254.99996695798473,,,,,261.0848893340153,261.0848893340153,262.0740192500234,262.09059575002175,263.0936344170186,264.08281945899944,NEW,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,,,,,5,0,5,0,,,,,,2,,,,Block1_run1_combo_recog-TEST/om4_hills15_NEW.bmp,1,,,,,,,257.999600457988,,,,,264.08281945899944,264.08281945899944,265.07388412501314,265.09030000001076,266.09400808400824,267.08426529201097,NEW,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,,,,,6,0,6,0,,,,,,2,,,,Block1_run1_combo_recog-TEST/yf7_mtns10b1_OLD.bmp,1,,,,,,,260.9997992499848,,,,,267.08426529201097,267.08426529201097,268.0741261250223,268.0903492500074,269.0936586250027,270.0843107920082,OLD,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,,,,,7,0,7,0,,,,,,2,,,,Block1_run1_combo_recog-TEST/of18_w_beach16_OLD.bmp,1,,,,,,,263.9997392499936,,,,,270.0843107920082,270.0843107920082,271.0740064170095,271.09024175000377,272.0936781250057,273.08467854201444,OLD,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,,,,,8,0,8,0,,,,,,2,,,,Block1_run1_combo_recog-TEST/yf5_w_hills6_OLD.bmp,1,,,,,,,266.99956995798857,,,,,273.08467854201444,273.08467854201444,274.0741788340092,274.0909021249972,275.093507417012,276.0840482500207,OLD,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,,,,,9,0,9,0,,,,,,2,,,,Block1_run1_combo_recog-TEST/ym29_mtns8_OLD.bmp,1,,,,,,,269.9984744999965,,,,,276.0840482500207,276.0840482500207,277.0740680840099,277.0906469170004,278.0935332500085,279.0786582090077,OLD,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,,,,,10,0,10,0,,,,,,2,,,,Block1_run1_combo_recog-TEST/of15_w_beach5b4_OLD.bmp,1,,,,,,,272.9997710000025,,,,,279.0786582090077,279.0786582090077,280.0737072920019,280.08984150001197,281.0937311250018,282.08446600000025,OLD,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,,,,,11,0,11,0,,,,,,2,,,,Block1_run1_combo_recog-TEST/om37_w_hills8_NEW.bmp,1,,,,,,,275.99958854098804,,,,,282.08446600000025,282.08446600000025,283.07384275001823,283.090025625017,284.0936230420193,285.076924959023,NEW,NONE,NO RESPONSE,None,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973415,001,2023-07-13_11h06.23.371,PsychoPy-Practice-Task,2022.2.5,59.97056919812276,
